Max_Phase,Polar Surface Area,HBA,HBD,#RO5 Violations,QED Weighted,CX LogP,CX LogD,Heavy Atoms
1,65.07,6,0,0,0.45,1.55,-0.15,27
1,32.7,3,1,0,0.91,2.45,0.62,19
1,55.84,5,0,0,0.8,2.28,0.82,22
1,54.46,4,2,0,0.43,0.35,0.11,10
1,12.47,2,0,0,0.68,4.64,4.03,21
1,47.02,6,1,0,0.7,2.65,2.19,29
1,73.43,6,0,0,0.54,-0.09,-0.11,16
1,40.54,2,1,0,0.84,3.22,0.22,17
1,64.35,4,1,0,0.78,3.06,-0.26,21
1,53.17,3,1,0,0.71,3.77,2.76,27
1,124.04,7,1,0,0.55,1.79,-1.62,27
1,23.47,3,1,0,0.86,4.34,2.21,22
1,205.76,11,7,3,0.18,-3.26,-3.41,42
1,86.9,6,2,1,0.39,3.45,3.24,42
1,89.34,3,3,0,0.55,-2.91,-3.13,12
1,97.97,5,2,0,0.79,0.39,-0.05,17
1,27.69,3,0,2,0.21,-7.72,-7.72,36
1,199.98,15,4,2,0.25,3.74,3.14,55
1,20.31,2,0,0,0.69,2.7,2.38,15
1,97.05,6,3,0,0.37,3.05,0.83,35
1,195.22,11,3,2,0.35,3.35,2.5,54
1,0.0,0,0,0,0.0,0.0,0.0,0
1,32.78,3,0,0,0.81,3.96,2.47,27
1,99.12,7,1,0,0.69,-1.07,-4.5,17
1,223.24,14,4,2,0.07,-3.71,-6.83,43
1,3.24,1,0,0,0.65,2.85,1.55,14
1,49.77,4,1,0,0.6,4.44,3.06,26
1,12.47,2,0,0,0.83,4.19,2.06,23
1,59.0,5,1,1,0.32,-0.33,-1.0,38
1,75.99,3,2,0,0.62,3.6,0.28,19
1,12.47,2,0,0,0.77,3.4,2.77,19
1,12.47,2,0,0,0.84,3.84,1.51,21
1,147.21,9,3,0,0.35,-0.94,-3.61,25
1,104.55,6,3,0,0.58,-1.12,-1.12,17
1,0.0,0,0,0,0.0,0.0,0.0,0
1,96.22,6,3,1,0.22,3.84,3.84,35
1,0.0,0,0,0,0.0,0.0,0.0,0
1,132.13,4,4,0,0.43,-1.32,-9.47,13
1,43.37,3,0,1,0.38,6.29,6.29,29
1,37.3,1,1,0,0.85,3.26,0.63,16
1,51.24,5,0,0,0.79,2.73,2.71,27
1,6.48,3,0,0,0.83,3.93,2.14,20
1,95.94,5,2,0,0.73,2.29,-1.13,29
1,27.05,4,0,1,0.32,6.23,6.19,27
1,46.53,3,1,0,0.64,-0.5,-0.5,29
1,95.09,8,2,2,0.38,4.78,3.99,38
1,118.05,6,1,0,0.4,1.26,1.2,23
1,146.13,7,4,1,0.19,3.12,1.0,39
1,120.0,5,4,1,0.2,4.69,4.69,46
1,27.05,3,0,1,0.54,5.35,5.32,24
1,118.69,5,2,0,0.75,-0.31,-1.0,17
1,49.57,4,1,0,0.8,3.8,2.45,27
1,23.47,2,1,0,0.86,4.22,2.39,23
1,82.69,4,3,0,0.5,3.83,1.05,30
1,104.64,4,2,0,0.72,1.21,1.21,16
1,70.0,5,2,0,0.74,0.78,0.01,22
1,69.26,6,1,0,0.67,2.16,0.77,28
1,0.0,0,0,0,0.0,0.0,0.0,0
1,66.48,3,3,0,0.61,-0.05,-1.3,12
1,65.78,5,1,0,0.92,0.75,-0.02,24
1,58.2,2,2,0,0.74,3.07,3.07,27
1,81.0,4,3,2,0.34,2.94,2.93,37
1,116.43,7,2,0,0.79,0.58,-0.22,21
1,132.96,5,4,0,0.38,-3.1,-3.18,29
1,75.01,6,1,0,0.87,0.51,-0.47,26
1,41.49,3,2,0,0.84,2.58,0.36,19
1,111.79,5,4,2,0.16,5.39,2.43,41
1,88.91,5,1,0,0.93,1.24,1.19,23
1,66.48,3,3,0,0.52,4.06,2.12,22
1,154.1,12,3,2,0.18,4.18,1.81,59
1,65.56,4,2,0,0.77,2.1,1.88,26
1,83.58,7,2,0,0.38,0.99,0.45,21
1,40.46,2,2,0,0.78,5.19,5.17,20
1,68.78,5,1,0,0.89,0.97,0.76,26
1,107.41,6,1,0,0.64,-0.59,-0.93,14
1,106.35,8,2,2,0.18,4.64,4.4,40
1,0.0,0,0,0,0.58,1.36,1.36,2
1,52.32,2,1,0,0.56,-4.55,-4.55,10
1,77.23,3,3,0,0.63,2.93,1.28,29
1,54.37,2,1,0,0.83,3.0,-0.02,19
1,58.2,3,2,0,0.58,2.78,2.38,16
1,92.5,4,2,0,0.55,-0.71,-0.71,19
1,148.07,7,7,1,0.24,-1.9,-2.07,18
1,135.29,3,5,0,0.37,-2.28,-7.2,11
1,146.39,12,2,2,0.41,2.31,0.35,52
1,95.09,8,2,2,0.38,4.78,3.99,38
1,43.07,4,0,0,0.66,3.63,3.63,23
1,37.3,2,1,0,0.75,3.66,3.66,23
1,37.3,1,1,0,0.43,-0.22,-3.0,4
1,12.47,2,0,0,0.84,3.84,1.51,21
1,86.19,4,1,0,0.8,2.82,2.82,22
1,59.3,3,1,0,0.88,3.33,0.08,20
1,138.44,11,4,2,0.23,2.28,2.28,36
1,113.01,7,2,0,0.53,0.02,-3.38,26
1,63.4,2,1,0,0.64,-0.59,-0.59,12
1,69.64,6,0,0,0.55,1.78,1.35,28
1,95.94,5,2,0,0.76,0.76,-2.64,24
1,94.35,5,0,0,0.37,3.13,2.82,23
1,148.79,8,5,1,0.22,-0.57,-2.35,31
1,38.77,4,0,0,0.85,3.4,3.14,23
1,63.6,3,1,0,0.41,0.34,-3.12,9
1,82.36,6,2,0,0.57,4.49,4.49,31
1,206.3,12,4,2,0.13,0.17,-6.72,36
1,54.37,3,1,0,0.78,3.13,3.13,25
1,78.29,5,0,0,0.87,3.03,3.03,22
1,58.56,4,2,0,0.87,2.18,-0.04,21
1,90.65,4,2,0,0.73,1.92,1.92,18
1,26.3,2,0,0,0.55,-0.67,-0.67,20
1,24.39,2,1,0,0.85,3.78,1.49,18
1,55.56,3,1,0,0.62,4.54,1.9,32
1,38.77,4,0,0,0.49,3.97,1.96,24
1,76.44,4,1,0,0.55,4.16,4.16,32
1,0.0,0,0,0,0.0,0.0,0.0,0
1,41.61,5,0,1,0.71,4.07,4.06,21
1,116.25,6,2,0,0.59,-0.23,-1.81,29
1,42.23,3,1,0,0.56,0.61,0.61,10
1,101.45,6,2,0,0.68,0.14,0.14,30
1,49.77,3,1,0,0.85,3.35,0.16,24
1,93.06,6,2,0,0.69,1.94,1.94,31
1,3.24,1,0,1,0.59,6.17,4.51,24
1,73.1,3,2,0,0.48,2.25,2.24,18
1,112.07,5,2,0,0.49,4.59,0.08,32
1,21.26,2,1,0,0.85,3.81,1.46,19
1,29.95,5,1,0,0.73,3.97,3.41,30
1,66.76,4,2,0,0.71,4.35,4.35,24
1,3.24,1,0,0,0.58,4.38,3.65,22
1,93.06,6,2,0,0.71,2.73,2.73,31
1,0.0,0,0,0,0.0,0.0,0.0,0
1,90.93,7,1,0,0.37,4.19,4.19,33
1,73.58,4,3,0,0.59,-0.95,-0.96,12
1,43.7,3,2,0,0.88,2.89,0.81,24
1,17.82,3,0,1,0.47,6.06,6.02,24
1,85.29,3,4,0,0.27,2.95,1.84,22
1,57.53,3,2,2,0.16,7.57,7.57,41
1,50.72,4,2,0,0.67,2.17,-0.06,19
1,99.16,7,1,0,0.47,3.63,3.63,33
1,107.74,7,2,1,0.39,4.22,4.16,32
1,195.43,13,3,3,0.16,7.45,7.45,65
1,63.32,3,3,0,0.42,-2.79,-2.8,7
1,66.48,3,1,0,0.79,1.63,1.33,18
1,30.87,5,1,0,0.81,3.39,3.16,22
1,80.62,7,2,2,0.24,3.23,2.32,45
1,41.49,4,2,0,0.88,2.88,0.58,20
1,201.85,10,7,1,0.26,-4.5,-4.82,33
1,112.73,5,3,0,0.67,-2.31,-2.66,24
1,156.79,6,5,0,0.3,-0.5,-0.77,15
1,12.96,4,0,0,0.43,0.39,0.38,10
1,9.03,1,0,0,0.46,-1.03,-1.03,11
1,7.12,3,0,1,0.37,2.52,2.52,27
1,80.39,3,2,0,0.67,3.66,0.4,20
1,91.18,6,4,0,0.26,3.6,1.93,32
1,104.55,6,3,0,0.58,-1.32,-1.4,17
1,48.47,5,1,0,0.71,4.3,4.13,28
1,0.0,0,0,2,0.24,11.12,11.12,40
1,12.03,1,1,0,0.84,3.94,1.17,14
1,43.7,3,2,1,0.4,6.48,4.85,35
1,111.01,8,1,0,0.33,3.56,2.78,35
1,46.61,3,0,0,0.49,0.5,0.5,10
1,48.3,6,1,0,0.8,2.81,2.64,27
1,48.91,2,2,0,0.75,3.81,3.81,24
1,141.31,7,3,0,0.54,4.25,0.25,28
1,52.61,5,1,0,0.59,3.11,3.11,26
1,118.21,6,3,1,0.43,2.71,1.84,43
1,49.74,4,1,0,0.77,1.77,-0.37,20
1,191.26,6,6,1,0.29,0.43,-5.55,31
1,119.29,6,1,1,0.44,3.01,3.01,41
1,119.62,6,3,0,0.59,2.45,2.44,28
1,74.68,3,1,0,0.83,2.44,-0.92,19
1,59.59,4,2,0,0.67,3.19,1.01,28
1,102.78,1,3,0,0.29,-0.35,-4.28,11
1,116.17,6,5,0,0.29,-3.04,-3.93,12
1,34.89,3,0,0,0.67,3.17,3.17,19
1,90.71,5,2,0,0.81,1.93,1.91,16
1,106.42,5,2,0,0.7,3.65,0.69,22
1,32.34,2,1,0,0.89,4.52,3.82,21
1,108.21,6,2,1,0.35,3.81,1.98,44
1,63.32,2,2,0,0.8,-0.78,-0.78,14
1,44.12,4,0,0,0.7,0.95,0.92,15
1,81.95,5,4,0,0.31,3.61,1.95,30
1,88.76,5,2,0,0.56,4.67,3.22,31
1,75.01,6,1,0,0.87,0.51,-0.47,26
1,58.12,4,1,0,0.86,2.49,2.49,20
1,12.03,1,1,0,0.67,2.3,1.27,13
1,201.58,10,4,0,0.17,-3.08,-6.12,28
1,48.47,5,1,0,0.71,4.3,4.13,28
1,171.17,12,3,2,0.13,3.13,1.14,60
1,158.18,10,3,1,0.31,1.28,1.28,36
1,107.77,7,1,0,0.51,1.82,1.82,25
1,203.06,14,6,3,0.16,2.37,1.92,55
1,94.22,7,2,1,0.35,2.79,2.57,40
1,105.04,9,2,0,0.58,2.77,1.3,33
1,94.83,5,3,0,0.69,1.27,1.27,26
1,94.83,5,3,0,0.7,1.28,1.28,26
1,108.48,8,3,1,0.35,4.64,3.23,37
1,63.6,3,1,0,0.55,1.24,-2.16,13
1,74.57,5,2,0,0.88,-0.42,-0.42,25
1,65.2,3,2,0,0.84,0.74,-1.24,20
1,54.37,3,1,1,0.76,5.0,3.33,26
1,32.34,2,1,0,0.85,2.84,2.33,17
1,113.72,5,4,0,0.22,-3.8,-3.8,20
1,103.55,8,1,0,0.82,2.0,2.0,27
1,105.51,7,2,0,0.85,1.28,1.1,21
1,158.21,9,4,0,0.23,-0.89,-3.7,26
1,71.11,6,1,0,0.77,3.07,2.99,30
1,76.72,6,1,0,0.76,1.82,1.82,25
1,120.32,4,2,0,0.82,0.39,0.29,16
1,81.65,7,1,0,0.75,0.56,0.56,22
1,53.92,3,1,0,0.79,1.21,1.12,22
1,29.46,2,1,1,0.57,5.94,5.94,23
1,173.51,11,3,1,0.21,-1.49,-4.2,30
1,53.01,4,1,0,0.7,0.87,0.65,27
1,0.0,0,0,0,0.0,0.0,0.0,0
1,166.75,7,5,1,0.2,3.16,2.05,49
1,92.55,4,1,0,0.51,2.25,2.25,22
1,132.8,6,4,0,0.49,1.27,-3.26,25
1,102.56,7,2,2,0.16,3.14,3.14,45
1,69.39,4,1,0,0.47,1.37,0.8,15
1,138.07,9,2,0,0.51,2.69,2.69,31
1,54.46,4,2,0,0.43,0.35,0.11,10
1,108.55,9,1,1,0.41,3.69,3.39,42
1,25.36,3,0,0,0.81,2.96,1.48,20
1,0.0,0,0,0,0.0,0.0,0.0,0
1,171.37,10,4,0,0.41,-1.21,-1.55,25
1,100.87,6,2,0,0.74,1.36,1.35,32
1,0.0,0,0,0,0.0,0.0,0.0,0
1,96.3,4,2,2,0.37,4.98,1.97,33
1,29.46,2,1,1,0.73,5.4,5.4,27
1,178.72,9,4,2,0.13,7.49,7.49,65
1,133.87,11,2,2,0.2,4.65,2.86,57
1,46.17,2,1,0,0.77,2.13,2.13,16
1,9.72,4,0,0,0.78,4.38,3.69,25
1,0.0,0,0,0,0.0,0.0,0.0,0
1,74.6,4,2,0,0.78,1.97,1.97,27
1,92.42,5,2,0,0.46,3.75,0.06,30
1,46.25,2,2,0,0.67,1.0,-0.97,11
1,29.54,4,0,0,0.81,4.03,4.03,21
1,46.61,5,0,0,0.75,4.31,4.3,26
1,37.61,3,0,1,0.52,4.96,4.96,27
1,94.36,5,1,0,0.42,-0.16,-0.16,15
1,9.49,2,0,0,0.73,1.4,1.39,28
1,41.57,2,1,0,0.61,0.1,0.1,14
1,147.9,7,4,0,0.45,-2.28,-4.7,18
1,38.33,3,1,0,0.81,2.25,0.57,17
1,175.4,14,2,2,0.14,2.82,2.82,41
1,0.0,0,0,0,0.0,0.0,0.0,0
1,54.46,4,2,0,0.43,-0.46,-1.55,10
1,90.65,5,2,0,0.69,1.16,-0.72,22
1,124.01,6,3,0,0.5,0.6,-5.97,25
1,173.71,9,3,0,0.35,1.48,-5.57,34
1,44.7,3,1,0,0.77,1.94,1.94,16
1,77.13,3,1,0,0.45,-2.89,-4.98,11
1,79.15,6,3,0,0.66,3.73,3.73,28
1,12.47,2,0,1,0.37,6.47,4.57,29
1,68.53,4,1,0,0.7,3.88,0.56,25
1,37.3,1,1,1,0.35,6.06,3.62,20
1,91.76,7,0,0,0.77,0.52,0.59,27
1,58.56,4,2,0,0.87,2.18,-0.04,21
1,72.72,4,4,0,0.61,1.92,1.26,21
1,55.98,2,1,0,0.58,-0.39,-0.39,9
1,71.43,6,2,0,0.75,1.54,1.3,16
1,90.15,6,4,0,0.49,3.52,3.52,31
1,99.6,6,2,0,0.86,1.6,-1.1,23
1,49.33,2,2,0,0.86,6.09,2.82,19
1,77.15,3,4,0,0.23,2.48,0.97,26
1,196.22,8,5,0,0.18,-6.27,-17.92,27
1,111.01,8,1,2,0.14,6.41,4.45,45
1,37.3,1,1,0,0.82,3.84,1.34,15
1,175.83,6,4,0,0.29,-1.95,-2.67,20
1,54.37,2,1,0,0.85,3.61,0.39,19
1,50.94,4,2,0,0.8,1.76,-0.98,14
1,103.3,10,1,1,0.11,4.82,4.82,43
1,97.99,4,4,0,0.57,2.48,-0.35,29
1,83.83,4,2,0,0.65,3.64,0.23,19
1,67.59,4,2,0,0.79,2.42,1.26,26
1,38.77,4,0,0,0.79,1.96,0.73,22
1,60.77,3,2,0,0.57,4.56,4.56,30
1,74.26,2,3,0,0.41,2.18,1.34,14
1,61.69,3,2,0,0.85,3.53,3.53,21
1,185.84,11,5,2,0.31,1.34,0.91,38
1,95.94,5,2,0,0.64,0.63,-0.85,26
1,88.05,5,3,2,0.32,4.39,4.38,33
1,110.43,6,3,0,0.53,1.02,0.92,32
1,117.82,6,1,2,0.06,6.05,4.91,53
1,31.5,0,0,0,0.33,-0.65,-0.65,1
1,50.72,4,2,0,0.71,1.76,-0.47,19
1,74.57,5,2,0,0.89,-0.96,-0.96,23
1,86.71,4,2,0,0.8,1.08,-2.29,23
1,59.08,6,0,0,0.68,2.73,1.89,29
1,48.65,2,2,0,0.66,1.2,1.12,11
1,78.51,4,2,0,0.89,1.91,0.97,21
1,90.65,6,1,0,0.86,1.72,-0.72,19
1,90.37,7,2,0,0.7,-1.1,-1.1,15
1,71.55,6,0,0,0.63,0.67,0.66,30
1,63.32,2,2,0,0.42,-3.41,-3.42,5
1,57.23,6,0,0,0.34,4.89,2.08,31
1,77.76,3,3,0,0.66,3.71,0.98,28
1,41.93,4,1,0,0.8,1.16,-0.04,21
1,64.52,4,4,0,0.39,-0.06,-2.25,14
1,118.2,4,4,0,0.3,2.32,-2.5,25
1,80.67,5,1,0,0.72,3.73,3.73,29
1,12.47,2,0,0,0.67,4.12,1.87,20
1,50.19,2,1,0,0.6,-0.17,-2.86,9
1,49.33,2,2,0,0.3,-1.03,-1.05,5
1,49.33,2,2,0,0.83,4.3,4.04,18
1,3.24,1,0,0,0.58,4.38,3.65,22
1,55.76,6,1,0,0.27,0.45,0.46,33
1,88.85,6,1,2,0.13,5.28,3.96,39
1,156.89,10,2,2,0.29,4.56,3.61,52
1,46.53,2,1,0,0.79,2.79,-0.51,15
1,25.36,3,0,0,0.81,2.96,1.48,20
1,16.13,2,0,0,0.82,3.74,1.46,22
1,0.0,0,0,0,0.0,0.0,0.0,0
1,52.6,4,0,2,0.3,-3.27,-3.27,41
1,156.59,5,4,0,0.57,0.83,-6.23,21
1,90.65,4,3,0,0.5,2.92,0.89,31
1,63.6,3,1,0,0.64,3.66,0.16,19
1,100.9,6,2,0,0.58,3.58,3.58,35
1,50.72,4,2,0,0.71,1.76,-0.47,19
1,63.6,3,1,0,0.58,5.04,2.66,19
1,27.69,3,0,1,0.5,5.43,5.43,27
1,103.29,6,4,0,0.49,-0.82,-1.97,24
1,63.93,4,3,0,0.42,-1.88,-2.96,10
1,59.95,5,2,0,0.58,2.2,-0.03,23
1,89.95,5,2,0,0.76,0.06,-1.99,27
1,118.77,6,2,2,0.06,7.8,7.79,37
1,106.97,6,1,0,0.29,5.24,2.86,28
1,29.54,3,0,0,0.78,4.27,3.32,24
1,41.61,3,0,0,0.75,2.11,2.03,17
1,104.55,6,3,0,0.66,-0.75,-0.79,20
1,336.43,15,12,3,0.07,-7.06,-11.79,40
1,36.26,3,0,0,0.84,3.76,1.41,24
1,188.8,10,4,2,0.1,7.07,7.07,65
1,105.52,9,2,0,0.62,-1.85,-3.32,22
1,70.42,4,2,2,0.17,8.49,5.8,41
1,62.2,6,2,0,0.81,2.02,1.68,16
1,0.0,0,0,0,0.72,-1.12,-1.12,13
1,110.21,6,1,2,0.13,5.62,2.4,39
1,118.36,5,3,0,0.67,-0.3,-0.31,20
1,57.53,3,2,0,0.44,-1.53,-1.53,6
1,40.46,2,2,0,0.71,4.1,4.1,14
1,26.79,4,0,0,0.72,3.59,2.49,29
1,80.39,3,2,0,0.67,3.66,0.4,20
1,66.56,2,2,0,0.76,1.73,1.73,19
1,121.38,6,6,1,0.26,-3.73,-3.73,12
1,29.54,3,0,0,0.67,5.11,5.11,20
1,27.63,3,1,0,0.9,2.88,1.13,20
1,16.13,2,0,0,0.82,3.74,1.46,22
1,23.47,2,1,0,0.83,3.54,1.64,23
1,43.37,3,0,0,0.61,4.56,4.56,23
1,58.68,4,0,0,0.55,4.11,4.11,27
1,112.05,7,3,1,0.52,3.39,3.39,35
1,38.33,2,1,0,0.77,2.46,2.46,15
1,126.44,12,0,3,0.04,-0.96,-0.96,67
1,0.0,0,0,0,0.0,0.0,0.0,0
1,90.41,6,1,0,0.78,1.01,0.54,21
1,86.71,4,4,0,0.47,-0.68,-1.82,12
1,39.41,4,0,1,0.35,5.84,5.78,26
1,133.99,6,2,1,0.31,4.02,0.59,41
1,80.67,5,1,0,0.5,4.18,4.18,32
1,215.22,15,4,2,0.13,-1.0,-5.53,36
1,43.37,3,0,1,0.6,5.79,5.79,30
1,115.57,5,3,0,0.55,2.52,2.52,30
1,138.45,7,6,1,0.36,2.26,1.65,20
1,32.67,2,0,0,0.8,4.03,4.03,24
1,0.0,0,0,0,0.0,0.0,0.0,0
1,6.48,2,0,0,0.84,3.55,2.68,20
1,0.0,0,0,0,0.0,0.0,0.0,0
1,46.01,4,2,0,0.6,3.08,3.07,15
1,72.19,2,2,0,0.78,1.45,1.45,15
1,347.32,19,13,3,0.11,-8.31,-13.96,42
1,121.88,6,2,1,0.53,4.14,3.2,37
1,121.4,12,1,2,0.1,2.35,2.35,42
1,128.03,8,2,0,0.49,2.09,1.86,34
1,113.01,6,2,0,0.27,3.63,0.2,35
1,118.21,6,3,1,0.43,2.6,2.17,43
1,82.19,3,3,1,0.57,5.76,5.76,29
1,22.0,2,0,0,0.67,2.14,2.14,14
1,0.0,0,0,0,0.0,0.0,0.0,0
1,49.77,4,1,0,0.79,1.62,0.58,21
1,8.17,2,0,0,0.69,3.69,3.49,21
1,26.93,3,0,0,0.67,1.22,1.22,14
1,74.57,5,2,0,0.89,-0.85,-0.85,24
1,23.55,4,0,0,0.75,3.57,2.72,26
1,12.03,1,1,0,0.81,5.16,2.23,21
1,23.47,2,1,0,0.92,4.08,1.97,24
1,15.27,2,1,0,0.87,4.58,2.23,21
1,48.39,4,2,1,0.6,3.8,2.32,25
1,37.81,3,1,0,0.67,0.97,0.97,10
1,28.6,5,0,0,0.78,3.48,1.6,20
1,123.13,7,4,0,0.52,0.35,-3.24,24
1,75.27,3,2,0,0.74,1.41,0.96,17
1,67.64,2,2,0,0.51,0.74,-3.24,14
1,64.8,6,0,0,0.38,3.22,2.6,31
1,54.18,5,1,0,0.84,2.24,1.92,25
1,212.76,13,5,2,0.16,0.15,-2.91,42
1,118.72,5,3,0,0.62,2.42,-0.13,25
1,70.08,6,1,2,0.21,2.7,2.69,48
1,123.49,8,3,0,0.53,-2.16,-2.16,16
1,54.46,4,1,0,0.67,3.7,2.05,25
1,100.9,6,2,0,0.54,4.02,4.02,35
1,49.77,4,1,0,0.79,1.62,0.58,21
1,75.27,3,2,0,0.6,0.72,0.46,13
1,99.13,7,1,0,0.49,3.94,3.94,32
1,149.46,8,2,0,0.17,3.05,1.79,27
1,124.56,3,3,0,0.34,-0.92,-0.92,14
1,17.07,1,0,0,0.52,2.55,2.55,11
1,9.72,5,0,1,0.63,4.66,3.97,27
1,84.08,4,2,0,0.73,3.26,3.23,22
1,72.19,4,1,0,0.85,0.79,-0.45,17
1,76.82,5,2,0,0.59,0.74,-0.84,25
1,110.6,7,3,0,0.61,-1.47,-1.47,18
1,52.6,4,0,0,0.6,3.95,3.95,18
1,49.77,4,1,0,0.82,2.32,1.26,21
1,59.75,5,0,0,0.6,4.24,3.98,29
1,72.72,4,4,0,0.59,2.62,1.16,22
1,66.48,3,3,0,0.54,0.03,-1.45,11
1,221.29,14,4,2,0.13,3.54,3.54,62
1,37.3,2,1,0,0.73,3.37,3.37,21
1,0.0,0,0,0,0.0,0.0,0.0,0
1,106.97,7,1,1,0.55,3.96,3.96,36
1,86.71,4,2,0,0.8,1.08,-2.29,23
1,70.0,5,2,0,0.8,1.62,1.04,24
1,118.03,7,4,1,0.26,2.81,2.72,45
1,112.9,8,1,0,0.52,1.43,1.4,34
1,110.38,6,5,0,0.29,-2.93,-2.93,12
1,49.33,2,2,1,0.78,5.18,3.81,20
1,59.0,5,1,0,0.84,1.03,0.16,23
1,112.74,6,2,0,0.86,0.77,-1.87,23
1,141.36,6,4,0,0.48,1.15,-2.42,30
1,20.23,1,1,1,0.47,7.4,7.4,29
1,35.58,3,1,1,0.41,6.58,6.07,36
1,39.72,4,1,0,0.45,3.74,3.73,26
1,57.53,2,2,0,0.52,-0.51,-3.37,7
1,95.5,3,3,1,0.46,2.89,-0.63,20
1,39.72,4,1,0,0.84,1.49,0.63,17
1,40.54,4,1,1,0.77,2.6,2.6,25
1,85.08,4,2,0,0.81,1.01,0.24,17
1,138.02,10,3,2,0.11,4.99,4.91,54
1,49.33,2,2,0,0.83,4.3,3.09,18
1,142.99,10,1,0,0.5,-1.09,-1.09,26
1,0.0,0,0,0,0.0,0.0,0.0,0
1,49.66,2,1,0,0.31,0.17,0.17,3
1,90.37,7,2,0,0.73,-0.9,-0.9,16
1,156.43,7,3,1,0.34,-0.26,-3.64,36
1,37.3,2,1,0,0.77,3.99,3.99,23
1,173.51,11,3,1,0.21,-1.49,-4.2,30
1,92.47,4,2,0,0.66,3.91,3.29,21
1,100.9,6,2,0,0.57,3.71,3.71,34
1,58.1,4,1,0,0.66,3.01,2.93,28
1,75.35,2,3,0,0.26,-1.37,-1.37,5
1,20.23,1,1,0,0.48,0.93,0.93,7
1,80.92,4,4,0,0.5,-0.65,-0.65,12
1,55.12,2,2,0,0.75,1.88,1.0,14
1,6.48,2,0,0,0.84,4.28,2.48,21
1,40.46,4,2,2,0.31,10.57,10.57,35
1,86.71,3,2,1,0.5,2.76,-0.76,21
1,70.42,4,2,2,0.17,8.49,5.8,41
1,55.56,4,1,0,0.6,1.88,0.31,17
1,16.13,2,0,0,0.63,1.16,-0.04,12
1,133.08,6,2,0,0.45,-0.3,-0.41,19
1,81.19,5,1,0,0.46,0.26,0.26,14
1,27.05,3,0,1,0.46,5.96,5.92,25
1,178.36,12,3,2,0.18,5.59,5.59,57
1,74.57,5,2,0,0.89,-0.85,-0.85,24
1,124.01,5,3,0,0.5,0.82,-5.91,26
1,139.54,9,4,0,0.49,-2.09,-2.09,19
1,71.06,6,0,0,0.83,2.17,2.17,24
1,38.33,2,1,0,0.9,2.57,2.57,19
1,75.27,3,2,0,0.88,1.94,1.0,17
1,72.72,4,4,0,0.63,0.44,-0.73,16
1,23.55,2,0,0,0.79,3.82,2.43,25
1,63.68,5,0,1,0.53,4.62,4.62,35
1,46.17,2,1,0,0.54,0.55,0.55,10
1,118.21,6,3,1,0.43,2.71,1.84,43
1,95.94,5,2,0,0.76,1.33,-2.05,25
1,70.05,6,1,0,0.52,3.73,3.65,32
1,88.83,6,1,0,0.64,0.24,-1.38,17
1,129.72,3,4,0,0.44,-1.45,-7.92,13
1,33.62,3,1,0,0.91,2.66,0.9,16
1,151.14,9,3,0,0.44,-0.06,-0.4,23
1,55.84,5,0,2,0.32,0.89,-1.34,40
1,91.18,6,4,0,0.61,1.48,0.24,24
1,29.54,3,0,0,0.67,4.9,2.8,25
1,33.42,2,0,0,0.59,-3.47,-3.47,13
1,41.57,3,1,0,0.84,4.49,2.42,26
1,12.03,1,1,0,0.72,2.52,-0.22,12
1,32.26,2,2,0,0.71,1.32,-0.78,12
1,72.47,5,1,0,0.67,3.17,3.17,27
1,159.65,8,4,1,0.33,-0.88,-0.92,40
1,6.48,3,0,0,0.72,3.57,3.57,15
1,0.0,0,0,0,0.72,-0.15,-0.15,21
1,65.2,3,2,0,0.88,1.44,-0.34,23
1,67.64,2,2,0,0.51,0.74,-3.24,14
1,86.71,4,4,0,0.34,-2.71,-4.26,8
1,49.77,4,1,0,0.86,1.59,-0.38,20
1,12.47,2,0,0,0.79,4.17,2.69,20
1,111.01,8,1,2,0.14,6.41,4.45,45
1,91.06,6,1,0,0.43,-0.71,-0.71,13
1,15.27,2,1,0,0.85,3.9,1.37,20
1,43.37,3,0,0,0.6,3.37,3.37,27
1,67.45,5,1,1,0.37,5.16,2.75,36
1,37.3,1,1,0,0.55,1.53,-2.0,7
1,81.95,5,4,0,0.64,0.87,-1.44,22
1,268.17,14,10,2,0.17,-6.48,-13.16,32
1,123.99,10,2,1,0.45,1.88,-0.12,39
1,106.94,4,3,0,0.65,-1.05,-4.01,25
1,20.23,1,1,0,0.73,4.16,4.16,13
1,89.33,5,1,0,0.54,3.46,3.46,33
1,66.56,3,2,0,0.72,0.25,0.25,19
1,0.0,0,0,1,0.31,1.8,1.8,18
1,49.33,2,2,0,0.68,5.07,3.86,19
1,45.15,3,2,0,0.76,4.11,2.07,26
1,172.46,13,3,2,0.26,-3.09,-3.11,34
1,12.05,2,0,1,0.44,1.41,1.41,29
1,60.69,3,3,0,0.45,1.06,1.05,9
1,12.03,1,1,0,0.83,4.43,1.58,20
1,0.0,0,0,0,0.0,0.0,0.0,0
1,57.15,5,1,0,0.69,2.84,2.84,20
1,98.82,6,2,0,0.54,-2.65,-2.65,19
1,74.6,4,2,0,0.78,2.35,2.35,27
1,78.43,4,3,0,0.72,-0.4,-2.12,18
1,100.19,5,3,0,0.77,1.86,1.12,24
1,99.18,6,2,0,0.62,0.22,-1.45,30
1,34.14,2,0,0,0.68,3.87,3.87,22
1,60.69,3,3,1,0.52,4.35,4.35,30
1,91.92,4,2,1,0.33,4.62,4.61,33
